127.44382655767754,123.28968098958339,115.00620189525476
127.5581974585262,123.60578848379659,117.52247070312504
114.42933376736113,112.73230034722211,108.24560366030076
137.73358796296307,130.6962409577546,124.63758921682087
118.10534191743817,116.06779055748466,114.75394892939815
116.7220583767358,112.07644675925928,105.99299672067882
90.95178373360348,84.42532298900461,78.24487340856484
83.64801830150458,80.43288700810174,71.47414822048617
114.40297767168224,111.42366596739974,107.74708839699079
134.59558316454473,134.36750361689832,131.43984362943655
106.75256450135034,109.33157576195997,108.11658721547072
114.56491367669759,115.3273345871914,114.32643470293213
118.09136140046267,120.08592255015446,121.23277319637357
108.85369550540142,109.70911590952929,109.18929771894258
109.6617736062889,110.83436644000754,107.82570408950592
112.92500229070225,112.80215326003083,107.50069649402019
111.76474766107263,110.72417968749986,106.97024076485332
100.57888491030086,98.93159734278527,95.58642807195228
125.88315333236875,124.50655237268508,105.03003098476071
118.07245659722213,117.08094280478392,100.46726200810204
125.97985797646602,124.40946108217611,116.18738739390436
88.43742959104911,87.2411440248841,79.19177939332565
123.46655406057104,122.41118272569437,110.67400185667468
103.20358796296296,104.92514383198298,95.90680941358025
110.4456936005012,112.13487449363416,102.08399691358015
124.2414504967206,115.60207670235329,97.87381329571741
124.62383945794758,117.14174852912798,100.87544548128868
111.07365222318671,105.18913182388114,88.84678023726865
114.79218328028566,110.69873215663569,97.64644531250015
120.84563331886558,114.98127989969149,102.36124987943693
114.64045247395845,109.17408046392731,98.09779562114198
107.8618270158179,100.8285728925539,89.00800238715277
122.84758029513894,113.38482590663577,98.92678204571746
106.46992320119593,100.87687765239195,89.76015950520832
112.82964578510789,105.78725163966045,92.43816201292432
126.87162700135019,114.13273015528553,98.80169246720652
130.03000301408164,117.17673924575618,103.8163453655479
134.43299587673593,120.76106626157413,104.8313691165123
128.39478310667425,115.09539303626534,100.48092074170525
134.57489752121936,119.73627387152783,103.4721368634258
130.36901391300137,116.46348331404315,101.59926468460644
130.72699279031622,117.2519398630401,98.68822892554019
122.2799140383869,108.55101731288566,91.91328546971442
152.5182237413193,136.72235809702934,117.34456753954456
133.17571168499205,118.41507282021601,98.86052879050949
132.6853848379632,119.06937608506938,100.30213686342601
129.85001012731533,117.4317722800925,96.98533697434392
132.6869645785105,119.86799804687506,100.63171151620381
125.89106168016991,113.26953763985333,92.70849404417446
133.67291630497684,119.5237140721449,97.24583393614986
124.26345293209872,110.73534059124225,89.36371817129616
119.34248167438278,111.96642541956028,85.24281153549389
123.3583160927855,116.49134789737641,86.11305374710658
114.20472921489204,102.27514696662779,84.35526632426718
109.14380859375002,102.1346849681715,81.681208164545
134.77619128568668,127.65296392746914,103.64468581211442
126.86264588155862,116.85794777199074,95.75231155960647
135.0075835503471,119.53915798611118,99.38002616222994
136.85139117959102,121.9912184124227,100.76953836323287
138.07398244598718,121.87184594425139,99.58672562210667
112.17152657214493,104.13835599922834,86.87994164737657
136.71804349922823,121.04105649594943,97.87790412808651
134.51864824459858,119.32673804012356,101.8877183400848
124.88165979456049,110.40948700327924,92.60564802758483
121.53876398533978,113.78237268518525,96.97547827449843
124.73885597511592,112.01677505304788,94.59003086419749
126.12332718460627,110.9651744550541,93.52817816840255
114.56653682002336,106.87918041087953,89.8505847318672
140.01601044077924,123.90387526523932,100.49582634066373
128.42115692515404,113.03775921103382,89.77463433159723
113.53587504822536,103.64687246817095,80.14181749131947
130.54705692997706,118.72290123456784,94.09049515335658
126.37186885127325,119.87262695312472,104.29713071469897
125.32591929494612,122.34525125385804,112.15406418788562
123.31645326967606,121.90926130883467,114.92465977044748
127.6782130111883,124.45530297550145,116.08072627314775
123.97196228780884,120.94917462384255,114.23134825906634
108.60041799286265,107.95783685378085,100.8485820553626
133.76385790412812,131.161929856289,117.3714283130786
120.4158857783564,118.91067298418226,108.69964409722229
123.38837384259251,119.74136357060168,110.72807291666659
136.5848964361496,132.22339916087967,122.54634464216808
132.21323917341812,127.80421115451385,118.46538736979191
124.52448700327912,121.31285602334108,115.52218267746902
124.30061957465298,121.20904296874998,118.10181857638884
120.65395809220679,117.77522882908963,114.04093424479144
128.59842001832584,124.50942913290896,120.60840012538587
130.55863811728403,126.68459165219883,122.52328872492284
122.0004705584493,118.8304288435569,114.21539713541644
123.29761296778592,122.56094702449853,117.39226007908941
126.42149691358034,125.2649766107252,120.15444721739989
109.60038833429793,111.45582356770839,104.1873227719907
120.46338083526227,120.23839385609573,108.90295946662829
122.26869550540128,121.04850573881187,112.05861159336426
115.14327449845682,113.42711793499228,102.66253725405083
101.81481047453704,103.23826292438278,96.13641902970669
104.94791461709102,104.19234845196759,93.66000446084098
107.68148787133485,100.84030297550154,86.12553927951389
116.54839723186747,108.45621901523937,93.31981915509255
123.88620527102626,114.26078185281642,95.563042896412
105.23619128568676,94.99907335069459,78.7816485821759
113.2105095003857,105.1963487413194,81.12635259934406
127.01792643229187,119.5648168643905,91.18759174864982
110.72249035493833,105.83019495081032,89.56964060088742
106.29935245466808,101.49327498070988,80.13479311342577
112.5827776572144,105.85633777006186,83.1298784722223
123.40854853877339,115.43558509355714,86.28296874999998
105.18263888888903,102.20162000868068,70.62924153645834
129.2101010320218,124.51736810378088,91.20247323495371
116.88318709008473,118.35397268036274,78.2429688705633
117.88817310474539,115.86510706018538,85.38199749228399
104.95875204957576,102.65557388117294,86.14603021315592
96.47853431230695,95.22812632619609,65.47214867862652
127.60377905574822,121.17358904803248,104.13922791280868
97.48078522858799,93.37653368537799,75.98654815297074
125.93209671585659,120.98601598668981,99.02000060281625
111.38529670621143,104.35640878182862,83.67521351755389
103.79616777584873,99.28230541087963,79.49424889081772
133.8120047260804,129.10536651234565,111.42092773437507
119.83844810956796,116.49813585069445,101.47245852623475
109.5019933931329,110.1090387490356,99.57996117862673
132.15107928240732,128.94822096836404,113.70371539834127
123.33387333622682,118.96630340952905,108.13727563175154
118.8023400125384,115.06472161940566,108.32980384355704
112.12993176118829,109.31775197723758,103.02046935281632
114.04977490837175,113.19244562596438,101.6335593894677
124.8864908854168,123.414177517361,102.48426637249237
124.60880003375763,124.842572337963,98.53560016396604
117.33903947241495,116.52595739293986,88.11926384066365
103.3703502363039,102.68461793499236,94.00250494309421
120.37737533757702,121.13783540702161,112.24983880690574
121.13865451388885,119.34531069155081,108.35389720775481
120.86117199556334,120.23454005111911,109.06269181616501
