CREATOR_ADDRESS,N_NFT_CONTRACTS_CREATED,CREATOR_IS_CONTRACT_ADDRESS
0x9f218c1380ad55e4a40b4da89795bd56e93e90ea,1,0
0xecd85f15adbc6967d48419a93b9866f85b0ae58b,1,0
0xc13d8cb831ab2b3912c2f4d7f0e365b9499abadd,1,0
0x0b89c54c8bfbccb8a4330afd450d54564d7251c1,1,0
0x6e419c482ecfdbc23047a666cbfbacbb95a53e1b,1,0
0x2d73fe49da7b2744a86b9377b20e560573d613a6,1,0
0x3d8362c991e29a3ccb268912175da4da787348f2,1,0
0x070dcb7ba170091f84783b224489aa8b280c1a30,1,0
0x50e758c0158db4595aa6979fea709e52cf08deaf,1,0
0xb2b98e8672d4aad438f6ffec581cfe6f745496ff,2,0
0x7f2d4062d7d4b106dfde98343bd50d179b406df5,2,0
0x2df8063c53ebd6270acde4e996a925c531fcfdfe,1,0
0xa02bd730a69c572667f8325a94cf64be0e94530a,1,0
0x69086515b70589326404962684d2c24b6f82e366,1,0
0x3e52531da35868993865c76e2851918c925d40c9,12,0
0x84a74cc52048dd8421df4a9eb139d91bb7744b4e,1,0
0x5704076e72db9f4686f904e3f9cf3fe662f67811,1,0
0x061723e247dc58b10d1f5f1b6e536ab26ba4ce22,2,0
0x7d55580ed3479db36b1d680517ffe408ef177e05,1,0
0x31e3c0bb84fea015499c4b1f0ce05650461989f4,1,0
0xb5f616e448d66e8c8ed90e548cbd50e9cf291b1a,1,0
0x695684881d525b241e4624be6d2dd4b43e857269,1,0
0x241948a38a0552f7cbb03e9181b951f99b013a3f,1,0
0x8daa60e0ff964bb4d1f30fae8791626229c3f63b,2,0
0x2c48e43a0c8bada70e4ee9a012baa06c741e4be3,1,0
0x37781de47983576e45d981038710842666ab5237,1,0
0xd27484d380327bf5883c89ac8610de5b09acc007,1,0
0x66f5ddc253852f407d334f8e90e3bc46fdaaecaa,1,0
0x774aae7fd76c6b458f7dcc55c815d9cd2461208f,1,0
0xc72a3650e660d548256472566a4030c80c264a47,1,0
0xbcd11837b5114e99e58670fa401abed8686253e6,1,0
0xa6eeddcd3a1a3cad0d0192ac50630afb2e75a112,1,0
0x41538872240ef02d6ed9ac45cf4ff864349d51ed,1,0
0x4d38ac1457457ba434d763de0eff8c600fe3b054,1,0
0xfcb55c98c6d6d30b805cc388dc18468e01f5773b,1,0
0xfcdc98c745a885e21aa20b91f4b2b17ef80cef71,1,0
0xc78b8e9f12edbc74a708f9b5a0472b33b3b286ce,1,0
0x41f9606ddec21101c2dedfd275cd55ff12a252bd,1,0
0xdb32be082722a336ba94818a6fc4396c75f96789,1,0
0x4298e663517593284ad4fe199b21815bd48a9969,2,0
0xdecf4b112d4120b6998e5020a6b4819e490f7db6,1,0
0xa0be4237a4753dc511c9e6037d1301c5fafb4053,1,0
0x8274d554b8b6c8cd33d7cbe6df629775aa87f663,1,0
0x63956afbb6fd0c1ba7540e536cfe2db5ad15ecd4,1,1
0x0000000000ffe8b47b3e2130213b802212439497,6,1
0x5dbc7b840baa9dabcbe9d2492e45d7244b54a2a0,48,1
0x000000008924d42d98026c656545c3c1fb3ad31c,243,1
0xd3148ffaeacc3ed655103e82f5673c838d9fd730,1,1
0xce9a6ccc86e8aeafe08b75c02eb46c4912a0680c,1,0
0x6df08c7b0ce433e29a77281b6e776487730ee900,1,0
0xfad69bd739c64cc8e3f1c3bb3b60fe4f160174cc,1,0
0x10a68f29b5f9a1d94af3242a6616a834eebda495,1,0
0x05ee1ee157d9a1c62ee8a671ba2abeac0ae6f2d5,1,0
0xd7049630a45f2a48ff8d770a03899e11f00dccea,1,0
0x7bcfb903b06e74751ad9ba657f7d5389c40726fb,1,0
0x9523183432407ad8cc75f5b30a2be3ab035511b2,1,0
0x0081e6f9373c1ffb7d7fc702eb15ac805eb50389,1,0
0x3d1d4d4a396cfed05bcba2d8f5a772ab822abae3,1,0
0xb6ae5bf8f611b4e5e1962451e882ce5f33daa56b,1,0
0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f,1,0
0xed010b3507437ea9963763c582bfc8fff70c9f55,1,0
0x197d527ae3bb742965a22a67c1be9a89cdc8ddbf,1,0
0xdbe41dbeabb006df451db3a03736bb802a843733,1,0
0xbe539c14b877c4ec3d76dd3374d9507aaf6f4a3e,1,0
0x48ddae8eb7fdcfc65c21ac76dd4db8b60ca0de78,1,0
0x4eeaba74d7f51fe3202d7963eff61d2e7e166cba,2,0
0x4622df5a38e73150f61db831889b194a74104701,2,0
0x677023e8c1224ea0133f6a1b3bd91c6052b17939,1,0
0xf2962cf9e540382230ef09c5dd3c803eeec7dcea,1,0
0xa71d3c1947168b05cfb8fe0e9143b49bfbbccbb7,5,0
0x751eb2848debbfb80545c9ea56ac458a9956dde7,1,0
0x450132252290b589e4d3059b8fb6f2f8cccaaa28,2,0
0x6c9fc64a53c1b71fb3f9af64d1ae3a4931a5f4e9,1,0
0x94d036bd10d1bf7358e44aa2b435e6b77bdf3b3c,2,0
0x2c4469d16a86989c15741fb13ad583166ef0895a,1,0
0x87a1979e700bd59a5a6386b177f50cd4d1a98ea2,1,0
0xa728da5f229b59fc8df19af2f1bcece8ef7a5bf9,3,0
0xbedcab630f9a3678927c128b23621b9a615f7195,1,0
0xc52351897e3295286ce38775e3741fb81bee928d,1,0
0x49793adf2b225181f019cafb049dad68d7164db7,1,0
0x79fca23829fab05ff5594e93755f9bb3d8d40243,1,0
0x5ed61dad8db52645d6bebc0fd1ede1269e85f053,1,0
0x641ad78baca220c5bd28b51ce8e0f495e85fe689,2,0
0x8b4f8f688e69bb8515ada430d07f5667956c43f3,1,0
0xb6ad42d615759e50c8087849a2f6f0e2032f7085,1,0
0xdbedef187160f51db41c270f33ed9c31ed2dc373,1,0
0xf8fcb2a4684e8eb05bed110adf8029ffad2b145b,1,0
0xf92869c6d558dc36f6f22719624513dca0200caa,1,0
0x28b54bbb0d8bae51b9a0dbc4cb725f64ecc43639,1,0
0xe4142eed51cd0ac64b24295578807f1183ffcafb,1,0
0xc1fee758e6335c30ba68975225184cf4427fbf0f,2,0
0x7bef9a9c86e9a90b47cfbbc09d8dbf3fdf61e8ad,1,0
0x3023f0bb7641acd2e74ac266d2e31a62902f2088,1,0
0xbb7e74e8aa56efb7344ba555e5c659ce899d3ec7,1,0
0xff6f84ce85166396d1402d14721ac350634a5d4b,1,0
0x33ad94b8659bb4b2be9aa1ce71ecf853d58b48a6,1,0
0xa9ae80450e728734676ffc209014af4021ed1a7a,2,0
0xdf120faa75c60b846bff87334d92931807b9ffad,1,0
0x77579dc56d7bfcff4f2423c26e5fe5d9893bdc72,1,0
0x46a2f47b16e3e2324ce88f47ef9bb5929eb801f0,2,0
0xcf10097022fe92fa601eaa8beeff6658c3dc1b12,2,0
0x79d922dd382e42a156bc0a354861cdbc4f09110d,12,1
0xe57e4dd256258a2130936d2aefc079ffd5156a98,2,1
0x31dfe64287042bcf154f0b5c63b48b41ddc8d8cf,3,1
0x784a410b891ee92612102521281a3e222a6e326d,4,1
0xf50fbf46fd6ec8609c1219bbabf00539836f1a34,1,0
0xed6203bab5b90c126a09eefb683d1261a6779f06,1,0
0x8f7ceaa4fd2e42a4b82ca51ed4b8690759de8fd0,1,0
0xccc03abdc998e77b91f95283a644c99a0b3e0f14,1,0
0x5247299421a3ff724c41582e5a44c6551d135fd3,1,0
0xdecaf2c7409f56bf1fc328cc014ba77a124eaa12,2,0
0x48159efc55e79cc6b3393b6fb26124bf55632fdc,1,0
0x3127bfa8cfe2e7909c0e4e9720271d8e7b0c0501,1,0
0xda00a06ab3bbd3544b79c1350c463cab9f196880,1,0
0x10f60789bae589661c96431ed02cce5d840b0947,1,0
0x7a79944ac7e770cfd13ec024a4b31b8c5efee60d,1,0
0x4de5ae339b406a8cd5037e9138a62e86aa5352ef,1,0
0x308e5e69fd8a5776b9fbdd243eb5f5b87b2d9cdb,1,0
0x8f9275942227710493f43feac269bbc5626c4a9c,1,0
0x8a455d28eeef518b503bcea01f0ee24f12fdc1f5,1,0
0x2b195ff2dfcccbc7962a871cde6e45c078b1d7cf,2,0
0x222d81f2c66574509abcf40a16abd53b1937ebb5,2,0
0x0aa1f3d61e7c325ae795737266c5fd6839819b86,2,0
0x8fa18bcffc01366a0e29b99cf1c372f86e61ffcb,1,0
0x875f46b18781b5ff03e02e264eceec0c6c61e56b,1,0
0x01fe257ae7701bf2a89d447f1591ece2daeeb679,1,0
0xc6fb5b3e41d198038877af4c8933603887409528,1,0
0x0485362cce28f24687b8416bb2746ac2bc19c7cb,1,0
0xd230f390abb50470fa265a022d673c6147bdc396,1,0
0x7330f16e318d56734c7a9bef9bbdfc457acd7ad7,1,0
0x6bf3e2edc8ea8dd8994342abf6d1e9dcc71f075c,1,0
0xbd440f1465cb5133b98dc6e8f6514feba6aa8a54,1,0
0x8aa96bcd27b387e07ab5d14abca251dfce0dd8b5,1,0
0x99f230a1a61044cf092d0c9cdea53b36f6a18904,1,0
0xe36d4abdb6fb6b3b3bca4f347c12eb8a71dce700,1,0
0xde69bda76c17409242533e9ff6a8363846afd7d8,1,0
0x9731aa8c1a2a84a9eab610fef770ae863681c90c,1,0
0x88881a8a21ec61e86dafd32bf51f198f8a666666,1,0
0xc458f3944c98d19120ab2f7afe8f8e1568628d3c,1,0
0x9af92609a2be5f33b4e65b8ef2c68b9448d6ae1b,2,0
0x8ce9f7b042fce1971b73240d16849a684a2657d5,1,0
0x008a4aebdb5666788f40af61fa1b4ed43024a36c,1,0
0xf40a4efdfee5c38df12d3deaaa0bf5560c979ab5,1,0
0x978d6c13edf708985b889ae0a07ca098d470d8dd,1,0
0x1c6d4ba38a49d0ea20f615e44cbfcac3cd25ef01,1,0
0xfe0007134e4ca52848223fb67927099235dbf9d4,2,0
0x4ecdced738239467a361034bb29c489793a7d3f8,1,0
0xa7071299be9de85a7ac0c170e7f129856b7adc9f,2,0
0xd262254416d48fdb26e98335ad3b82225d9a6b71,1,0
0xaa7bacfc643047e0e9a8ec0498e33c82b3c38afb,1,0
0xb85e5644e36add22e13ab42c92e4a705ebfcc2ab,1,0
0xf85b0aaf096a15aeb73277016b002d4c59ecb4c1,1,0
0xb405a93d7a7d1729bf579a562eff0f341097a2ab,2,0
0x19fa2976a8d55a8d733da471d6dcc1a308572b72,1,0
0x9999777774316e99d79d46e2c6b7e6cec99c27ae,1,0
0x9b2cdedc2c9ebc2cf6a7ce809e1445193ae9c940,2,0
0x0d15c6301078f5e665a228a40de5424742c88f27,1,0
0x9561caecf15c739f65f104254b4059c6b53fe92b,1,0
0x845e48bc4c9c96f44498239d4b2a66ceb5f2c1d8,2,0
0xffeaea321cf9a7a606b33351073fcc92f1eac01a,1,0
0xb81cea0429c3887a3af91d09c2b2857af453dad1,1,0
0xae88713290624d9fea55491647dc600a85439371,1,0
0x7dc1bede16a2e3ddb79a18729e2da0b421806ce4,1,0
0x2d8d116876c2d1f7fca6fd61e2f598f75ca276c4,1,0
0x24a0435dd391a6962d8d99ce19f51f2b540412b5,1,0
0xf552b78964dab03961781d489e2b64351ab78b79,1,0
0x4592bdcf86f2bf3c82c68baa08d028a45ead125d,1,0
0x3b612a5b49e025a6e4ba4ee4fb1ef46d13588059,323,1
0xcdf9a3034318e1864c7f6b8f69828402cae1681e,1,1
0x61b98acbfc23326cfe296f380b5aa3e5adcc5238,8,1
0x7b2a1f2a0f961fa57b33383879171adf910ccebe,1,1
0xf5c9febbd9fbce1366d1433f119150a409aded26,1,0
0x3b81babf4faec56bc60423e20f60a5da5617fcd1,1,0
0x811e6c938baf76f4444dacb7f2a4c35c6639f036,1,0
0x61156dd06a0b66479a743f0ab109ac6599355767,1,0
0x10dec36b4ac9d3b60490dfe2799881287d4a74cc,1,0
0xe8ea8990643a0431e4b28f7f7f6878aab88fe424,1,0
0xdea9196dcdd2173d6e369c2acc0facc83fd9346a,2,0
0x661f7b5a3266c441442a84ceef63055274590ede,1,0
0x447b0cbb11943ba6cc80d97dc54da3092a9d1f23,1,0
0x233cb1da57342a254bd8827dee771ca376dd0958,1,0
0xbfc9f6c46715755e2ee8b01f20ab36d22cb4ad4f,2,0
0x5f5b43c1d9cc6ccb91e251c654ff4a10343d89bf,1,0
0xb1772cbf432411318491b4e5060eccd63392b97f,3,0
0x94f215b2fe2ca31c8c6c3498ec7beadf79a5ae57,1,0
0xe7284c193da72208db35664c39df6af85dc0e8f7,1,0
0x02b5f98a2cd98da04b77cf5a507021a9988b5eb3,1,0
0xdc98ec297a9b962e40359738a9cb9afbb74e528b,1,0
0x5777c29e9c6b977e9ad229a432eaeaeab71123ad,1,0
0xd831f2cb2f696c34dc028a687c55a3527db574a1,1,0
0x0c9328851a0f22a60103e1d125b92ea9c1e5ba6a,1,0
0x31947faed86374c5f8add1bf31781367ab2abf8e,1,0
0x91b52e9833dc4c681b5419f3e96093e85bbe8f91,1,0
0xac379456191ec7a658337c278b13d22b3ee2062e,1,0
0xa2004b13db88f0f8c5ee71a18d42ec653a61da05,1,0
0xb6625044f65f77418c54b73b9883b2bed32cc51c,1,0
0x2296e706d9d677d950d338673108b830179f1146,1,0
0x62d36767473db61a39d7e5e71fa378cfa3317362,1,0
0x738be9573eaec7b5c3a90637eb191dd24c954618,1,0
0xe17f1ec3916df923be2882f22fa4e6e85265d4f9,3,0
0xf37ff282e95115f84a34070c9dc1e91a7ab84466,1,0
0x438e4b3b6216335559678198ab5fb79f9a32d22f,1,0
0xa06b082c85e57a0ab7755a1767c511832a83c1bc,1,0
0x281302d3752b21beed7203443e9d500b5183738f,1,0
0x2ce48f39c5440bf2216ecd04663c563cae49ccac,1,0
0x30ecb9ad88f90a1f52fddefe9e106d53809056af,1,0
0xe7e95a942a05b7c9e4eb04fba30bf6a60a898335,1,0
0x9fe2b76d201413bc20a54ccceaeffca89207307f,1,0
0x180c0f24ee1c50a7df8648bdd0ce2ee106fa3589,1,0
0x214a4bc7c7843918ddbef45ee47ebed1688b0ff2,1,0
0x51ba80e126624559d1563cb7de9ab1121f5688f0,1,0
0x617a5f1ac3c9e3fc8720a5573255005806eb3523,1,0
0x4cd6c9069cd0e8d23e6560a9b9ea10e296dca86e,1,0
0x6e25cfa7e590b0d2a86c3f3d60c78e2816b74df0,1,0
0x494d215c57f135a033792d966259c04113eabfa1,1,0
0x8c26a91205e531e8b35cf3315f384727b9681d75,1,0
0x316131e9b01a62f3b10f397a1b6dee12de182a8c,1,0
0xd809a687e957761872b440909348fa6547cafabf,1,0
0x054a37c6554a9649a7171452d1e25901e53f647d,3,0
0xed5c41b2537f4e22060617696f9ec63204f046ec,1,0
0x0396d20242a85f877f58018228e345e398e4a969,1,0
0x7793fcc1d5c0ac070ca8ac2073b16a8e94c40c97,1,0
0x23e9b28d139e5bbe66650ca85cdfe79ce707cf99,1,0
0x45b965a44d4f23c9437ab6ca061eecaa26d9b1d8,1,0
0x5fef6748d386300d1dd1e221a963aa2e0699bf67,1,0
0xc4e60829d772ca5f566e45211becbf5f4cc763b5,1,0
0x4353bf7ec088518a1f1e6679fcbe54d80ddf1403,1,0
0xf7a517ddd202d4c8721f15e2436d1e0bb69bafb0,1,1
0xbb7a17b6ccfb6dcd152e098d7c8519f0b334cd13,10,1
0xc3279babe48c43955932570694f3adb55027eb8e,1,1
0xe036a8d60e2a729e34de70cf6b2454c5c55ee7f9,1,1
0x748575f8aa3da88d478c331dca321282480e6038,2,1
0x3acf4eb191960c49860503f628a6f7c300b0e7b4,12,1
0x55788a8a818e16938d84851b790759c29b337bb2,1,1
0xba798bd606d86d207ca2751510173532899117a1,1,1
0x54f5a04417e29ff5d7141a6d33cb286f50d5d50e,1,1
0x406a3399c50adcd50d62b925fc16f84dd91439a0,1,0
0x6c4965aefb460dc0da40b43f363cd919ea0ba4ad,1,0
0x7c0d783424fe9f7e5a6e82fb5ea5544cc99ad557,3,0
0x9329c67c20023f60dae0e9e440a409b5c000fbd2,1,0
0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,1,0
0x8cd7d3706bd7c5fc35a64c75f8e0ff16b523938b,1,0
0x5a6fa88a66fdafc7d313dd93bba16f2683eefa86,1,0
0x1306f7a65343b8670f9075a67a4b323451408051,1,0
0x2302622a9e02ccc5afd052a1c23fa929e103867c,1,0
0xafb5cc55c672c123d5803a2352382d33aca65b95,1,0
0x1be6d9cb5969455bb4644ada0ea51c2177a9d53c,1,0
0xab5696cabe69ba2e5214dd01cf5a3ed1eca0d599,1,0
0x91ba173cb650caf9617ba18c2883d4a454a825d2,1,0
0xef0133437ab8da5c5e8873b61189610e2d8cb4f5,3,0
0x3a001bf2828f121fbbf309fca3afeea52432368d,1,0
0x87ae26d7cdf9bddb9af597002962021431e8f176,1,0
0xc3a5a5d7681654ee860cada616e0982904aaf061,1,0
0xfdbee3fba2f14d72bd1a6b2ccc860dc024f7bf14,2,0
0xc1deb3e48461dddc4a4791b11f89d22079d036fe,1,0
0x2a3bb9f9b1a305f39c917b8a5b7fba0be1fe3601,1,0
0x5b55f22b89fa7b7179359f12177f75d7f1ce61b4,1,0
0xd9b1330b481b2a2576b338b0b07b9a483879dbd6,1,0
0x99581599e8823ee9130380281478e729e926353f,2,0
0xe0b53e699dea0d911a45b7ed0fa32310c49c0ba4,1,0
0x358bbdd1e9455e56dacb5d9e2e62afb30680246f,1,0
0xf3dd15da3dddaf37388f18e49c7ed43f51b1c377,1,0
0xcf208979b0a6075f8980a65aa06f0e52c85a7bbf,1,0
0x9a4759742281dbdc1a253af18e1c34bf59f3dce5,1,0
0x60322b225e06bf2f0c36c45d0b06090e891ca91c,3,0
0xbfeb1377abb1b487bd7cfde4b751445923249e9c,1,0
0x153002a1aa045a92317cb58893a5e2907ee3f421,1,0
0xdb0e997c2c2dd181f92225707d5e487699863b98,1,0
0xa13cfa70439d9dd161209191fa96661e83deec60,1,0
0x855ce7c2a55bc1c0e206d992bc68f90892994387,2,0
0x7057370f43649af862cf366984df2b5ac19a8579,1,0
0x877a39553870c527efa642639e1b41dd1c4f9369,1,0
0x64d18532f07855920ab624de8d2a8a365f365e5b,1,0
0xa85572cd96f1643458f17340b6f0d6549af482f5,1,0
0x0f0dee43f5d7564a282cf88b1ed61612e0e1e57e,1,0
0x4b87a2728f68952b0f62d5d244a429e8e4d251a3,2,0
0xc5de42b455e44b17bac949beaab967dd08dd96a1,1,0
0xa8446de6935406c930caf90a67200e053155a72e,1,0
0x71a548c09c6d09df38811c6df025d281e878258b,2,0
0x484a2d3ecdbe52b662b2351cd143fe466f113125,1,0
0x1c5da96066ed75fed325a5542a9636df577c3f14,1,0
0xea06c7b29febe294c934eb8bfdec476399063a5f,1,0
0x630f461cf7aab18c5b7a7e16083b49a1ea93a10b,5,0
0x16a6a426c82914d0e6e2b7082bc5a18166ed31dc,1,0
0x43022fb8cd87f7fe5b9cf7d646a5680afdd108bb,1,0
0xe5083c47187f8587b63fad53a97c956945469da0,1,0
0x09448f52f81f83f4547c7d97edeaf8a814750040,1,0
0x89a1d446d54c3db926d3a44bc94c0d1617b338f1,1,0
0xa8cc6dc1d07282dd5e614b08ca7e02153e4c517e,1,0
0x9a72efab5df2ed99ce47f69e5e30a47c5fae21b5,1,0
0xb938c34934351af556b61a0cea9ec5f0908c0330,1,0
0x5ebcb3538653b9348b6f8c8e34337da3edf5decb,1,0
0xa12db9f88f096f527fbe87a752c6ec16d501a25f,3,0
0xa8a849b09aa9bf62782ab572f09ff479b76ebac8,2,0
0xc7a7ad89f0182692ad06695196cee004ab6c2efc,1,0
0x583889b29c153c9f19b5400449dc930915564916,1,0
0xd0126655f0c471bd490797449eb43b8db2c7b0a1,1,0
0x46b8d2eaae1b4a63acaa83b0f5c8769cc3e9f932,1,0
0x1f3a60fdb6dc745f0be199146e6086c6059fa3c8,1,0
0x9a81a77e0dce160c0c104a986106b2d846053a5d,1,0
0xb6c7e7e0cd3bcc1fef4922e33743c7da2bead3e5,2,1
0x04a52cf2c2af1e8a73f09a2498df97dec11b424c,1,0
0x8efceb29863fb0b62c73c6c9c23f10f24243ebfa,1,0
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,1,0
0x13841953eebd883735f7a73b5f3a41ba26e5462c,1,0
0x232c274b2cebe80676698e09e723d06960b7f0bc,1,0
0xaed8e151086a85d39166b80bb4b4cec2f6328a7a,2,0
0xcf6410333a9219728125ce45f20cfd1e09c42aaa,2,0
0xbc83a12396746b83f7d3931dbb2a232998743aca,1,0
0xaac85ed1d17242d00d382251000693424614c67f,1,0
0xf239447dafa45d4ff2136f3006d445908f43e9c3,3,0
0x33e808d5378c71fc038b54eb61809712049ea903,2,0
0xfba2e38af8ea72b6bae8ca7c02c5c14a96781c18,1,0
0xfddb9d0575da83ee0bf35f2198d08c2a0daf7716,2,0
0x1a49096ba1a258b51f7e60c703dcf799f0959cf8,2,0
0xb0c58e55ad0641912c281a0923da90b15d5eac50,1,0
0xb9c416eb0d03efdce046e4f4bba26c1c3544f4c1,1,0
0x3f4f2609bad184b1412a382800b8a5cd5c0648dd,1,0
0x656b1d2e9425c76eaa15f67e7ae17ff72415ecc9,1,0
0x5c852791fe774bb41757711b37268f713e1d6559,2,0
0x41b7c67c39b5f41ee42546ded8675c1adcad7ee4,1,0
0x1f8bcc93e0f577460a629e8d1f0582df6db6695e,1,0
0x8e934d7d2c65e6a48329f0686ce30943c838e5b1,1,0
0x49b53cb0151a24e83be22358cfc046ac24cf0dd3,1,0
0xa722163d4eda77703a1f6e952e3f3013e3ca0b5a,1,0
0x8f7141213adc26a54766ba783cc8f9e98c603723,1,0
0x43abb041a20e7f109349050c97d92026bcd04cdb,1,0
0x661722ddfb0e38b5394832812cfd9ef0388c904e,1,0
0x0d9a0692fad17b789b3dd3e81fa812adbd6d3ae1,1,0
0x7535da202d79ca57299918c60c218f9b779aa14c,1,0
0x61c27c635cdf909be3d4ce09c2455210109bdb21,1,0
0x0ad763cb4e063e69901451fd9cef7b5e6a00f114,1,0
0x77b5b1b3dca17abfdd148a71a0ae27e24fd2d0d9,1,0
0xe7c739b5d9bd7710d67e31491f17835d7c4ff853,1,0
0x693065f2e132e9a8b70aa4d43120eaef7f8f2685,1,0
0xb2c5ac6e8b6ff7fc566aff0e171ddbbd396ebfe5,1,0
0x7fe15854a601bffcc8d7a21d964c8d9833d85ba9,1,0
0xf0c1b70721a711664daf34c3ddccdb4bd68d94df,1,0
0xdac86e3ecdf4dc8535dc036e166a89f34a62f278,1,0
0x440ea6e3a475fa393f24896e41a97a427e028d37,1,0
0xbd0a238036e54c2586aceebb21db70dc9f605fdf,1,0
0xe7a9ecdb56af2bb86fdaaa3e3b2d1f0f7a9fe664,1,0
0x8bc303246b92b797cbd83e8527677402db2b2609,1,0
0xa222204acf1be4077d34102fab38a759060b77c2,1,0
0x52ef045570048ffdabb9ab9b1ddca1d302a32df0,1,0
0x4b76837f8d8ad0a28590d06e53dcd44b6b7d4554,2,0
0xe7492018c976894fd2dfce5d124ac4d6e80e4e7f,1,0
0x454908004f88436f46efac5578b4984fe1375206,2,0
0x174cd4cd4b023dcb812dcffc45d52d3185782e48,1,0
0x4a8512bde8ad52a283b001a7608d242064a787b2,1,0
0x077bfc14dd6725f260e1abfd5c942ee13a27091b,1,0
0xa0e34326759a7002cf77620778d62f36a01ceffc,1,0
0x290db6f5898a4113771be7ea36536507099e4f49,1,0
0xce6041330e6d30a48d2065cf119454583180b3ef,1,0
0x3ab6d73ffbe7f2830f12c598765aec7969786100,1,0
0x699a3618472e44620dc18745c6de44fcae2e9c72,1,0
0x3783c56c35963d83742d1fe3eab546f61d0eb9c7,2,0
0xa1feaf41d843d53d0f6bed86a8cf592ce21c409e,1,0
0xefb9d0f98bc9a909873158c0f832fa5a60fcf0eb,1,0
0xd8f3e28c3d1dcf10db3988a1ef363080ecaad6b5,1,0
0xd01d744ae46b1b80ed908479b8e704ebd8a53ad7,1,0
0x3a748e74d67811c1e31bc8e30cfe6f0ca5e82b9a,1,0
0x373d419979862c6845e74cee5ae1e075801b6abc,1,0
0xefe19ba93c23163d4e8723a1b1c5ad5fdb42d91a,1,1
0x710e1d3683d7709fec0bc81d0d5a50647052cb89,1,0
0xeafc40ca61f8c4251b0d13af6e07526b911dc7de,1,0
0xb6d429e2e262348e3c0a3b23e7dea8f04c84563f,1,0
0x2ecf9dc2aed096cd453e5d683cc754f8c04f28f2,1,0
0x53aa300ce82ca55217c28c1db8b60a2a45f96967,1,0
0x7ff2e5d244a4b5b72092f632ad8cb05ad1873d24,1,0
0x80644daceedde598a5607e18a93ebe1c85a82dad,1,0
0x5007a615f339355411c85c261d4dbcc514db557d,1,0
0x6eae2bcc1301ac48bbcd57a38e1201f6d264ce45,1,0
0x2ad92da450f86939e2b8bbe9ed7c389c4c0d45f2,1,0
0x4cc17f677c1271baba0d10df83438821b5f8eaf4,1,0
0xeed9e24cb752e60f9c8a3714516c9301e58c54b1,1,0
0x9b731ef6dded77905399f1da35d47ed9593fb9b5,1,0
0xf7c4574fbef01b5281fd6a705e3e59278ca390c5,1,0
0x30ad401d9c1182e50bc0104baf31fc84d97405f3,1,0
0xb4d12a9328d363a3b9b4fb03f29723a34f81c96a,1,0
0x70bd1ee723a163b654011163e2a372dff82cce79,3,0
0xb68c00544c9fbc37192564bd9121c7d247aa2337,1,0
0x5cbb51affce45fe1c64ea5921d68f08de56c44bc,1,0
0x089c8e678e4db12971f78db08f86fe69b85454d0,1,0
0x15f89dc0088f13ffabbc75ff3f279c9570a69c33,2,0
0x142381d32451f24b02809503e7b39be1769d17da,2,0
0x07a5dc49c58a4418feb52426601abe556ca55cbe,1,0
0xc137550e56a4c0c3e2dc771e354a44d57d19d2c1,1,0
0x6e45fc4c4e5977e40062bc43893da4725ef71620,2,0
0xbe0adde3871107197955fc4f1c90f8788187fe67,1,0
0x6f966fb89efb475e38821433c8ad3051f2e898a9,2,0
0x0e14fcedc3f1469b367aadaabf3aafeaba97ced1,1,0
0x762ba8627a1f4ffc4b85595d3c0a7cae4b363499,3,0
0x1337af9761b5a8357fd52398317a0d3247b14b3a,2,0
0xa5d5a111dbcf0889a7829902db6f8003c1322bdc,2,0
0xb0711419b40ca09a3bf99d9f77c46dc405c99bee,1,0
0x336489fc8113c97f9497769db3a185a711f44e9c,1,0
0xd6061529471b7c39e71e94834fff7bd541374529,1,0
0xaae4ac8e4d1ff3aee7a928f7673a7f300ca8838f,2,0
0x9989818ae063f715a857925e419ba4b65b793d99,2,0
0x7ad4894c4a1784b381c1764496e0d110704866b6,1,0
0x06b0ed52c3fad71c42aac554d4700152dbe83739,1,0
0x19ac39bc37ef8a9a019b2d244f69e5ab0c97afb0,1,0
0xda2ff50d7f79f4a5aa8bdfbf3f0544ae0be03009,1,0
0x74df3f79e48220af12c8da4737be2de223836c99,1,0
0xad863559c9437205d6c8c68ff5f009a7767001ee,1,0
0x8fe3a2a5ae6baa201c26fc7830eb713f33d6b313,3,0
0xcf0cf708a6ae5beea92383b0e1a98ab11b67308e,1,0
0x7336a874ab9e62c6bb735d8e64b077237af822af,2,0
0x8671b2c83c51a62dd7e39ed83661eb7dca6a5f65,1,0
0xec4e75dd64afc0a94b1e892f5c71bab3d64ef1af,1,0
0xdb7b1a018741196b2cf9b04bc5b701de1df37acd,1,0
0xa1a22713946d0ec792f4e645bb40f6ce43a7b319,3,0
0xe4e06850857b4666cffc05bf477117807761934b,1,0
0x6a0a993cc824457734ec7cac50744a34ecaf34d4,1,0
0xa0608c1f820f486013457816c293e372a09468cc,1,0
0x5c2b25c2fd3bd98f6ed0628238077f84916ea74a,1,0
0xb25297abe97947d8e3926d2c0f8e6c6665a0ec0b,1,0
0x1256fca49f5c813e3401443625d47de298513766,1,0
0xbc2cf7e1fa3dcf6a39877178efa0ea63ba763441,1,0
